timestamp,run_id,statement_coverage,branch_coverage,function_coverage,map_density,total_inputs,coverage_source
2026-04-22 06:51:08,20260422_044558,67.35,30.0,55.64,0.0061,390,instrumented
2026-04-22 06:51:26,20260422_044558,67.35,30.0,55.64,0.0061,391,instrumented
2026-04-22 06:51:45,20260422_044558,67.35,30.0,55.64,0.0061,392,instrumented
2026-04-22 06:52:05,20260422_044558,67.35,30.0,55.64,0.0061,393,instrumented
2026-04-22 06:52:26,20260422_044558,67.35,30.0,55.64,0.0061,394,instrumented
2026-04-22 06:52:44,20260422_044558,67.35,30.0,55.64,0.0061,395,instrumented
2026-04-22 06:53:03,20260422_044558,67.35,30.0,55.64,0.0061,396,instrumented
2026-04-22 06:53:22,20260422_044558,67.35,30.0,55.64,0.0061,397,instrumented
2026-04-22 06:53:40,20260422_044558,67.35,30.0,55.64,0.0061,398,instrumented
2026-04-22 06:53:59,20260422_044558,67.35,30.0,55.64,0.0061,399,instrumented
2026-04-22 06:54:17,20260422_044558,67.35,30.0,55.64,0.0061,400,instrumented
2026-04-22 06:54:36,20260422_044558,67.35,30.0,55.64,0.0061,401,instrumented
2026-04-22 06:55:04,20260422_044558,67.35,30.0,55.64,0.0061,402,instrumented
2026-04-22 06:55:23,20260422_044558,67.35,30.0,55.64,0.0061,403,instrumented
2026-04-22 06:55:42,20260422_044558,67.35,30.0,55.64,0.0061,404,instrumented
2026-04-22 06:56:00,20260422_044558,67.35,30.0,55.64,0.0061,405,instrumented
2026-04-22 06:56:19,20260422_044558,67.35,30.0,55.64,0.0061,406,instrumented
2026-04-22 06:56:37,20260422_044558,67.35,30.0,55.64,0.0061,407,instrumented
2026-04-22 06:56:56,20260422_044558,67.35,30.0,55.64,0.0061,408,instrumented
2026-04-22 06:57:15,20260422_044558,67.35,30.0,55.64,0.0061,409,instrumented
2026-04-22 06:57:36,20260422_044558,67.35,30.0,55.64,0.0061,410,instrumented
2026-04-22 06:57:54,20260422_044558,67.35,30.0,55.64,0.0061,411,instrumented
2026-04-22 06:58:13,20260422_044558,67.35,30.0,55.64,0.0061,412,instrumented
2026-04-22 06:58:31,20260422_044558,67.35,30.0,55.64,0.0061,413,instrumented
2026-04-22 06:58:50,20260422_044558,67.35,30.0,55.64,0.0061,414,instrumented
2026-04-22 06:59:09,20260422_044558,67.35,30.0,55.64,0.0061,415,instrumented
2026-04-22 06:59:27,20260422_044558,67.35,30.0,55.64,0.0061,416,instrumented
2026-04-22 06:59:46,20260422_044558,67.35,30.0,55.64,0.0061,417,instrumented
2026-04-22 07:00:14,20260422_044558,67.35,30.0,55.64,0.0061,418,instrumented
2026-04-22 07:00:32,20260422_044558,67.35,30.0,55.64,0.0061,419,instrumented
2026-04-22 07:00:51,20260422_044558,67.35,30.0,55.64,0.0061,420,instrumented
2026-04-22 07:01:09,20260422_044558,67.35,30.0,55.64,0.0061,421,instrumented
2026-04-22 07:01:28,20260422_044558,67.35,30.0,55.64,0.0061,422,instrumented
2026-04-22 07:01:28,20260422_044558,67.35,30.0,55.64,0.0061,423,instrumented
2026-04-22 07:01:47,20260422_044558,67.35,30.0,55.64,0.0061,424,instrumented
2026-04-22 07:02:05,20260422_044558,67.35,30.0,55.64,0.0061,425,instrumented
2026-04-22 07:02:24,20260422_044558,67.35,30.0,55.64,0.0061,426,instrumented
2026-04-22 07:02:45,20260422_044558,67.35,30.0,55.64,0.0061,427,instrumented
2026-04-22 07:03:04,20260422_044558,67.35,30.0,55.64,0.0061,428,instrumented
2026-04-22 07:03:22,20260422_044558,67.35,30.0,55.64,0.0061,429,instrumented
2026-04-22 07:03:41,20260422_044558,67.35,30.0,55.64,0.0061,430,instrumented
2026-04-22 07:03:59,20260422_044558,67.35,30.0,55.64,0.0061,431,instrumented
2026-04-22 07:04:18,20260422_044558,67.35,30.0,55.64,0.0061,432,instrumented
2026-04-22 07:04:37,20260422_044558,67.35,30.0,55.64,0.0061,433,instrumented
2026-04-22 07:04:55,20260422_044558,67.35,30.0,55.64,0.0061,434,instrumented
2026-04-22 07:05:23,20260422_044558,67.35,30.0,55.64,0.0061,435,instrumented
2026-04-22 07:05:42,20260422_044558,67.35,30.0,55.64,0.0061,436,instrumented
2026-04-22 07:06:00,20260422_044558,67.35,30.0,55.64,0.0061,437,instrumented
2026-04-22 07:06:19,20260422_044558,67.35,30.0,55.64,0.0061,438,instrumented
2026-04-22 07:06:38,20260422_044558,67.35,30.0,55.64,0.0061,439,instrumented
2026-04-22 07:06:56,20260422_044558,67.35,30.0,55.64,0.0061,440,instrumented
2026-04-22 07:07:15,20260422_044558,67.35,30.0,55.64,0.0061,441,instrumented
2026-04-22 07:07:33,20260422_044558,67.35,30.0,55.64,0.0061,442,instrumented
2026-04-22 07:07:54,20260422_044558,67.35,30.0,55.64,0.0061,443,instrumented
2026-04-22 07:08:13,20260422_044558,67.35,30.0,55.64,0.0061,444,instrumented
2026-04-22 07:08:32,20260422_044558,67.35,30.0,55.64,0.0061,445,instrumented
